"locusTag","baseMean","log2FoldChange","lfcSE","pvalue","padj","abs_log2","name","chromosome","mutant","comparedTo"
"Bcen2424_0317",3854.36764525411,0.75384878361475,0.211741425173825,3.03624858326324e-05,0.00224810687355139,0.75384878361475,"orotate phosphoribosyltransferase","1","A244T","WT"
"Bcen2424_0336",6794.45762634852,0.874784558673463,0.238214222406058,1.70462973830345e-05,0.00140019352097832,0.874784558673463,"50S ribosomal protein L11","1","A244T","WT"
"Bcen2424_0337",10130.5522854985,0.684508377544528,0.235050936089807,0.000295891403501114,0.00817870572011058,0.684508377544528,"50S ribosomal protein L1","1","A244T","WT"
"Bcen2424_0338",11811.867344434,0.62647987347842,0.204129379847209,0.000239130819450006,0.00730878324330628,0.62647987347842,"50S ribosomal protein L10","1","A244T","WT"
"Bcen2424_0343",5514.13184201543,0.843058261272053,0.219718439864899,9.35940817690977e-06,0.000911155718259531,0.843058261272053,"30S ribosomal protein S12","1","A244T","WT"
"Bcen2424_0344",10213.0151799128,0.77959306138056,0.248150722496227,9.49158879911321e-05,0.00413103106910727,0.77959306138056,"30S ribosomal protein S7","1","A244T","WT"
"Bcen2424_0345",27600.526373243,0.892739156916758,0.341083799691331,0.000489787181266992,0.0105930783268912,0.892739156916758,"elongation factor G","1","A244T","WT"
"Bcen2424_0347",4372.66025346591,0.769071476237396,0.319596460769198,0.000999901701972611,0.016223713726142,0.769071476237396,"30S ribosomal protein S10","1","A244T","WT"
"Bcen2424_0348",11944.1758902448,0.905204529583557,0.332088548109817,0.000359054620989484,0.00887051087937459,0.905204529583557,"50S ribosomal protein L3","1","A244T","WT"
"Bcen2424_0349",17980.9479073215,0.912761910432076,0.410449712720815,0.00124711306536931,0.0186252084791093,0.912761910432076,"50S ribosomal protein L4","1","A244T","WT"
"Bcen2424_0350",8921.04289420971,0.916010750573474,0.350072506832904,0.000477035553805151,0.0104689586010706,0.916010750573474,"50S ribosomal protein L23","1","A244T","WT"
"Bcen2424_0351",11908.8423211395,0.929231943105035,0.346336184617068,0.000392802513462274,0.00913700359854503,0.929231943105035,"50S ribosomal protein L2","1","A244T","WT"
"Bcen2424_0352",8370.83465106122,0.62664781194549,0.419855695683653,0.0074342356527784,0.0528846777086009,0.62664781194549,"30S ribosomal protein S19","1","A244T","WT"
"Bcen2424_0353",3566.49384673384,0.953012057551333,0.291423270718243,6.35912141624716e-05,0.003118281276445,0.953012057551333,"50S ribosomal protein L22","1","A244T","WT"
"Bcen2424_0354",17448.8489627419,0.7164626708041,0.329718327550486,0.00163382986621591,0.022184170961378,0.7164626708041,"30S ribosomal protein S3","1","A244T","WT"
"Bcen2424_0355",8856.89317536037,0.795081288798299,0.281199181968387,0.000260428372346583,0.00771674946450332,0.795081288798299,"50S ribosomal protein L16","1","A244T","WT"
"Bcen2424_0356",2056.94966840171,1.00760867220273,0.277600277624023,1.65719439417273e-05,0.00138283665558191,1.00760867220273,"50S ribosomal protein L29","1","A244T","WT"
"Bcen2424_0357",8448.4446152398,0.646071487741103,0.267607570225722,0.00120249725954426,0.0181148105632873,0.646071487741103,"30S ribosomal protein S17","1","A244T","WT"
"Bcen2424_0358",13691.4872421043,0.853435294703315,0.233916488641422,1.84843279198008e-05,0.00145033002797601,0.853435294703315,"50S ribosomal protein L14","1","A244T","WT"
"Bcen2424_0359",9298.50204721421,0.945588290696971,0.278182788020115,3.36826658089741e-05,0.00228162563069678,0.945588290696971,"50S ribosomal protein L24","1","A244T","WT"
"Bcen2424_0360",13686.0869485483,1.02226191962176,0.313622379672451,6.20854289326103e-05,0.00311596925655808,1.02226191962176,"50S ribosomal protein L5","1","A244T","WT"
"Bcen2424_0361",12800.7485929731,0.895718953965145,0.368608371039669,0.00068423503893968,0.0128007957284907,0.895718953965145,"30S ribosomal protein S14","1","A244T","WT"
"Bcen2424_0362",11456.595387771,1.01006297888926,0.298071639491873,4.03042657611927e-05,0.00255276536273,1.01006297888926,"30S ribosomal protein S8","1","A244T","WT"
"Bcen2424_0363",14436.276209147,0.990093121499998,0.306556783965577,7.05051030373036e-05,0.0033134525429318,0.990093121499998,"50S ribosomal protein L6","1","A244T","WT"
"Bcen2424_0364",9089.82425009227,0.964282414791292,0.290580549756092,4.66956213969582e-05,0.0027300417513779,0.964282414791292,"50S ribosomal protein L18","1","A244T","WT"
"Bcen2424_0365",8965.42967026037,0.933458202981046,0.290287864894459,6.92273111837154e-05,0.00330843613538901,0.933458202981046,"30S ribosomal protein S5","1","A244T","WT"
"Bcen2424_0366",3506.88096776237,0.778263992639223,0.234021237884549,6.10659300597976e-05,0.00311596925655808,0.778263992639223,"50S ribosomal protein L30","1","A244T","WT"
"Bcen2424_0367",8039.52335378542,0.845652477415504,0.208777666177092,3.66014936282682e-06,0.000493369364112322,0.845652477415504,"50S ribosomal protein L15","1","A244T","WT"
"Bcen2424_0368",14440.9887295071,0.91753139012878,0.289950271792274,7.82309085897591e-05,0.00360754286365231,0.91753139012878,"preprotein translocase subunit SecY","1","A244T","WT"
"Bcen2424_0369",4403.24039381607,1.00479915512525,0.28105211652796,1.79680137205858e-05,0.00143117951710787,1.00479915512525,"translation initiation factor IF-1","1","A244T","WT"
"Bcen2424_0370",3778.59653883667,0.723827999907001,0.260273771106153,0.00036537707597306,0.00887051087937459,0.723827999907001,"50S ribosomal protein L36","1","A244T","WT"
"Bcen2424_0371",14669.2037826551,0.708689361873833,0.20672445956066,5.17730002290111e-05,0.00292656626025711,0.708689361873833,"30S ribosomal protein S13","1","A244T","WT"
"Bcen2424_0372",10887.6786047042,0.865494990852507,0.215677346635046,4.29628123347897e-06,0.000550867084009731,0.865494990852507,"30S ribosomal protein S11","1","A244T","WT"
"Bcen2424_0373",10966.3935685706,0.902908158856751,0.214730642391733,1.82536515132212e-06,0.000319864820016679,0.902908158856751,"30S ribosomal protein S4","1","A244T","WT"
"Bcen2424_0374",13157.8456289928,0.743279334530564,0.207690281575019,2.42656727838152e-05,0.00184876292499299,0.743279334530564,"DNA-directed RNA polymerase subunit alpha","1","A244T","WT"
"Bcen2424_0375",4550.06135585402,0.580119145873132,0.167991980116208,6.22364032601482e-05,0.00311596925655808,0.580119145873132,"50S ribosomal protein L17","1","A244T","WT"
"Bcen2424_0438",951.571303971789,0.604296105968423,0.221209364518677,0.000673680895311958,0.0128007957284907,0.604296105968423,"twin-arginine translocase subunit TatC","1","A244T","WT"
"Bcen2424_0486",1127.56159887205,-0.586492444563874,0.324973611796167,0.00520416442961932,0.0430677007476001,0.586492444563874,"M15 family metallopeptidase","1","A244T","WT"
"Bcen2424_0492",459.990410202667,-1.40320071386373,0.276545691434322,2.07359301775806e-08,1.5572683563363e-05,1.40320071386373,"peptidase M1","1","A244T","WT"
"Bcen2424_0503",3976.43565336636,1.3438120012959,0.399015308923555,3.58457542551818e-05,0.00238533076100621,1.3438120012959,"cold-shock protein","1","A244T","WT"
"Bcen2424_0534",1416.82094386836,0.609205381821818,0.156362145426743,1.11672001283685e-05,0.00101217191508333,0.609205381821818,"anthranilate synthase component I","1","A244T","WT"
"Bcen2424_0570",2163.24749366846,0.607786149645729,0.270703260942068,0.00210894122681972,0.0255454009893808,0.607786149645729,"bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ","1","A244T","WT"
"Bcen2424_0572",321.883789393415,0.749882457587441,0.246586697684605,0.000172801832784092,0.00579937085438817,0.749882457587441,"NUDIX domain-containing protein","1","A244T","WT"
"Bcen2424_0581",12373.2985846498,0.870681458910185,0.257079136666358,4.67806107797935e-05,0.0027300417513779,0.870681458910185,"50S ribosomal protein L21","1","A244T","WT"
"Bcen2424_0582",7339.0809290755,0.676987204318822,0.216413666514474,0.00014958884290502,0.00534958195341286,0.676987204318822,"50S ribosomal protein L27","1","A244T","WT"
"Bcen2424_0616",206.739009256538,-0.594813942127187,0.385922527839914,0.00756643429118411,0.0536798179065518,0.594813942127187,"EF-hand domain-containing protein","1","A244T","WT"
"Bcen2424_0659",168.63717245112,0.764165368279543,0.677520948398816,0.00768857176450604,0.0539487745366474,0.764165368279543,"MurR/RpiR family transcriptional regulator","1","A244T","WT"
"Bcen2424_0661",1888.94887960272,1.0388561544385,0.616336430789934,0.00290803709363181,0.0311990836759641,1.0388561544385,"bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase","1","A244T","WT"
"Bcen2424_0677",657.297527599241,0.692525861808449,0.260437005065194,0.000594919684654843,0.0117945306912769,0.692525861808449,"OsmC family protein","1","A244T","WT"
"Bcen2424_0679",18227.9469143939,0.650041718308932,0.19526525169215,0.000100426634900095,0.00425760338443386,0.650041718308932,"50S ribosomal protein L13","1","A244T","WT"
"Bcen2424_0722",1031.48508588722,0.729898406731793,0.26918527606137,0.000494228430795897,0.0105930783268912,0.729898406731793,"tRNA guanosine(34) transglycosylase Tgt","1","A244T","WT"
"Bcen2424_0754",814.772383679919,0.75043693780846,0.653917681331107,0.00783589153783011,0.0542939317394855,0.75043693780846,"aminodeoxychorismate synthase component I","1","A244T","WT"
"Bcen2424_0786",337.756502645067,-0.932916356003817,0.243857508714577,8.06734082757668e-06,0.000800188881708879,0.932916356003817,"adenylyl-sulfate kinase","1","A244T","WT"
"Bcen2424_0803",525.910183775001,0.596133928783132,0.21358465855954,0.000520337861225989,0.010811921488004,0.596133928783132,"protein TolQ","1","A244T","WT"
"Bcen2424_0809",885.436572450874,0.612356206379308,0.207061030395543,0.000303808758390117,0.00820386490444875,0.612356206379308,"DUF3318 domain-containing protein","1","A244T","WT"
"Bcen2424_0810",1148.69271298102,0.695062714222469,0.195801832174536,3.38533002081698e-05,0.00228162563069678,0.695062714222469,"membrane protein","1","A244T","WT"
"Bcen2424_0849",60.5095593777646,0.644778247928185,0.232101720076391,0.000482737340894651,0.0104968205296649,0.644778247928185,"ABC transporter substrate-binding protein","1","A244T","WT"
"Bcen2424_0974",5438.78275085455,1.27735078926529,0.649462545032706,0.00153264049938731,0.0212786146580461,1.27735078926529,"thioredoxin-disulfide reductase","1","A244T","WT"
"Bcen2424_0985",843.041810727731,0.680841746782615,0.122434773547683,2.68516008512591e-09,2.82317731350139e-06,0.680841746782615,"cell division topological specificity factor MinE","1","A244T","WT"
"Bcen2424_1045",994.129517596361,0.592533988240834,0.225828661145486,0.00089011544811671,0.0153463287334595,0.592533988240834,"3-phosphoshikimate 1-carboxyvinyltransferase","1","A244T","WT"
"Bcen2424_1047",48048.6453743307,0.681097900724284,0.22768480192215,0.000234419193933723,0.00720667662286305,0.681097900724284,"30S ribosomal protein S1","1","A244T","WT"
"Bcen2424_1061",459.774355584813,0.677531308266317,0.22530376900146,0.000224993331133763,0.00699875705189463,0.677531308266317,"MetQ/NlpA family ABC transporter substrate-binding protein","1","A244T","WT"
"Bcen2424_1070",2985.61357918292,0.714622823356369,0.259337034410379,0.000458483034522071,0.0101698114450739,0.714622823356369,"ribosome maturation factor RimM","1","A244T","WT"
"Bcen2424_1072",15008.7616439103,0.588000934917994,0.264047039829338,0.001846269993798,0.0236368139858573,0.588000934917994,"50S ribosomal protein L19","1","A244T","WT"
"Bcen2424_1110",10619.1314305053,0.626235253421591,0.298273417626706,0.00225006292916393,0.026403082184408,0.626235253421591,"Rne/Rng family ribonuclease","1","A244T","WT"
"Bcen2424_1114",269.304799241111,0.681203059929011,0.249484901789398,0.000502169130026675,0.0105930783268912,0.681203059929011,"Rieske 2Fe-2S domain-containing protein","1","A244T","WT"
"Bcen2424_1119",9317.03881518405,0.587935282277458,0.292271680853081,0.0032104063953155,0.0328882883487641,0.587935282277458,"50S ribosomal protein L32","1","A244T","WT"
"Bcen2424_1120",2469.08927002139,0.826083476119939,0.329775093815068,0.000728559634130597,0.013391741246939,0.826083476119939,"phosphate acyltransferase PlsX","1","A244T","WT"
"Bcen2424_1126",110.596023173827,0.69876756455492,0.248928249092659,0.000390865544758565,0.00913700359854503,0.69876756455492,"hypothetical protein","1","A244T","WT"
"Bcen2424_1129",2781.82273427726,0.625522753851435,0.30349910083078,0.00294550592952948,0.0314023204605304,0.625522753851435,"sugar dehydratase","1","A244T","WT"
"Bcen2424_1141",7694.24663059658,0.580739964021398,0.238927829518777,0.00144648764928522,0.0204964570681736,0.580739964021398,"elongation factor P","1","A244T","WT"
"Bcen2424_1243",356.144213320276,1.16469336982243,0.304080520600339,7.31779963474114e-06,0.000760043436928989,1.16469336982243,"3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) subunit alpha","1","A244T","WT"
"Bcen2424_1244",218.026660036141,1.01336017952628,0.351872311541143,0.000207773889676115,0.00654052298219961,1.01336017952628,"alpha-ketoacid dehydrogenase subunit beta","1","A244T","WT"
"Bcen2424_1245",327.474422203706,0.942353258335729,0.331042559512189,0.000244749511318992,0.00739452977588473,0.942353258335729,"2-oxo acid dehydrogenase subunit E2","1","A244T","WT"
"Bcen2424_1246",236.559446764871,0.832984369824968,0.34596037858483,0.000901766448302881,0.0154446568338006,0.832984369824968,"dihydrolipoyl dehydrogenase","1","A244T","WT"
"Bcen2424_1260",66.6020287398791,0.960263631703269,0.517952383022732,0.00245443209651079,0.0279890445365666,0.960263631703269,"TerC family protein","1","A244T","WT"
"Bcen2424_1274",86.5778252696143,-0.591970115628576,0.216006885928493,0.000567733640720807,0.0114791374971896,0.591970115628576,"triphosphoribosyl-dephospho-CoA synthase MdcB","1","A244T","WT"
"Bcen2424_1281",7241.15821883179,1.05576710724296,0.688381688553281,0.00356102908528419,0.0349419602194995,1.05576710724296,"glycine betaine/L-proline transporter ProP","1","A244T","WT"
"Bcen2424_1290",2071.49547093449,0.997371924977229,0.345574768423486,0.000205251881445006,0.00650005506479756,0.997371924977229,"glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit","1","A244T","WT"
"Bcen2424_1291",564.406104713837,0.940082482262589,0.348570607950797,0.000372042853581415,0.00889013309671591,0.940082482262589,"leucine efflux protein LeuE","1","A244T","WT"
"Bcen2424_1292",4358.0931646159,0.928812813709741,0.266503000435347,3.08576473510764e-05,0.00225303683506401,0.928812813709741,"carbamoyl-phosphate synthase large subunit","1","A244T","WT"
"Bcen2424_1296",2402.06127914081,0.89584636672105,0.714230961297465,0.00574309400280463,0.0458424468558876,0.89584636672105,"RlmE family RNA methyltransferase","1","A244T","WT"
"Bcen2424_1297",40709.2908054474,0.620323461656579,0.591979837825413,0.011105985680548,0.0654531017069967,0.620323461656579,"ATP-dependent metallopeptidase FtsH/Yme1/Tma family protein","1","A244T","WT"
"Bcen2424_1298",223.812265869796,1.19788351328073,0.514486090000149,0.000750936380552254,0.0136597666178657,1.19788351328073,"dihydropteroate synthase","1","A244T","WT"
"Bcen2424_1299",1265.70398990496,0.867526303644543,0.305838986216398,0.000273365743848125,0.00789359034002579,0.867526303644543,"phosphoglucosamine mutase","1","A244T","WT"
"Bcen2424_1300",1121.82643802,0.993901938095736,0.21962236257793,3.9848105767228e-07,0.000110253416851746,0.993901938095736,"phosphate ABC transporter substrate-binding protein PstS","1","A244T","WT"
"Bcen2424_1301",124.234005997552,0.971656983519706,0.204450667528352,1.36563606561319e-07,4.48696799808033e-05,0.971656983519706,"phosphate ABC transporter permease PstC","1","A244T","WT"
"Bcen2424_1359",839.869411395298,1.24621402605059,0.382253389615022,5.17263489696901e-05,0.00292656626025711,1.24621402605059,"sigma-70 family RNA polymerase sigma factor","1","A244T","WT"
"Bcen2424_1360",321.915545555968,1.09950648619022,0.448811251832748,0.00061071051959086,0.0120243640505212,1.09950648619022,"DUF4880 domain-containing protein","1","A244T","WT"
"Bcen2424_1361",176.410837157397,0.979156455219773,0.274585586732186,2.22270649421024e-05,0.00171834824118577,0.979156455219773,"TonB-dependent receptor","1","A244T","WT"
"Bcen2424_1362",76.1469385162606,1.34586905633371,0.267014302121906,2.89368323059151e-08,1.89268045931365e-05,1.34586905633371,"hypothetical protein","1","A244T","WT"
"Bcen2424_1435",1291.39366908827,-0.965495622131555,0.31114739486671,0.000103400048484372,0.00434859243905876,0.965495622131555,"hypothetical protein","1","A244T","WT"
"Bcen2424_1477",35250.1087187662,0.764810977429246,0.332798205505321,0.0011202202168519,0.0174054218125497,0.764810977429246,"50S ribosomal protein L35","1","A244T","WT"
"Bcen2424_1478",12738.9921044605,0.679300842655842,0.242566047749957,0.000376356101991856,0.00895250691480176,0.679300842655842,"50S ribosomal protein L20","1","A244T","WT"
"Bcen2424_1479",1699.05208418839,0.689926772402043,0.221891898477749,0.000165725868591236,0.00569425419074594,0.689926772402043,"phenylalanine--tRNA ligase subunit alpha","1","A244T","WT"
"Bcen2424_1498",3433.63841802016,0.663681035639613,0.317260400875443,0.00251299811534384,0.0285331125105023,0.663681035639613,"ribosome maturation factor RimP","1","A244T","WT"
"Bcen2424_1499",9048.60050946064,0.623411252400356,0.233105372084301,0.000677810839385983,0.0128007957284907,0.623411252400356,"transcription termination/antitermination protein NusA","1","A244T","WT"
"Bcen2424_1500",27693.3955088178,0.685217836109114,0.200313317368867,6.15588923151511e-05,0.00311596925655808,0.685217836109114,"translation initiation factor IF-2","1","A244T","WT"
"Bcen2424_1518",574.369598141083,-0.625616652326541,0.271402594960645,0.00168440617537656,0.0223876708918794,0.625616652326541,"prepilin peptidase","1","A244T","WT"
"Bcen2424_1523",1777.12393437276,-0.620899724061575,0.449761123308639,0.00839748137369911,0.0565244040736699,0.620899724061575,"CpaF family protein","1","A244T","WT"
"Bcen2424_1524",395.831430278891,-0.854517228177329,0.366921115052413,0.000986231141417356,0.016223713726142,0.854517228177329,"pilus assembly protein","1","A244T","WT"
"Bcen2424_1540",99.6613999176537,0.78047772561689,0.363524841284174,0.0017932293475493,0.0233341749506601,0.78047772561689,"carbohydrate kinase","1","A244T","WT"
"Bcen2424_1541",416.306504654353,1.46656788245835,0.456156054815482,5.70150645375023e-05,0.00304650222453533,1.46656788245835,"ABC transporter substrate-binding protein","1","A244T","WT"
"Bcen2424_1542",229.149773295062,1.17892154622318,0.500394639151624,0.000714343303908509,0.0132228970022783,1.17892154622318,"ribose ABC transporter permease","1","A244T","WT"
"Bcen2424_1543",548.626201587117,1.41825826424362,0.535176839216619,0.000282726093278351,0.00797974592398053,1.41825826424362,"sugar ABC transporter ATP-binding protein","1","A244T","WT"
"Bcen2424_1544",648.030390475684,1.11427634081293,0.555611632512596,0.0015697248029609,0.0216589062707755,1.11427634081293,"ROK family protein","1","A244T","WT"
"Bcen2424_1554",916.441166390351,0.716122340586462,0.211083032948404,5.73718318868171e-05,0.00304650222453533,0.716122340586462,"quinone-dependent dihydroorotate dehydrogenase","1","A244T","WT"
"Bcen2424_1568",1810.47051964221,0.611756711026908,0.260840518715112,0.00163713459638182,0.022184170961378,0.611756711026908,"tRNA dihydrouridine(20/20a) synthase DusA","1","A244T","WT"
"Bcen2424_1572",5882.09054194669,-1.10552893160933,0.471673867867042,0.000755233750894329,0.0136905649256948,1.10552893160933,"curculin (mannose-binding) lectin","1","A244T","WT"
"Bcen2424_1573",176.826464802225,-0.938109198086077,0.342926710057287,0.000306571299456032,0.00820386490444875,0.938109198086077,"DNA methyltransferase","1","A244T","WT"
"Bcen2424_1592",742.299129533876,0.617569836418263,0.219540391524347,0.000446128020526222,0.010022628221822,0.617569836418263,"tRNA 2-selenouridine(34) synthase MnmH","1","A244T","WT"
"Bcen2424_1619",44.6292574823794,0.851149205060359,0.38844575966164,0.00147775253539351,0.0207715109052504,0.851149205060359,"amino acid ABC transporter permease","1","A244T","WT"
"Bcen2424_1620",925.218988108759,0.862286421995091,0.307902399028074,0.000300528627144691,0.00820386490444875,0.862286421995091,"M23 family metallopeptidase","1","A244T","WT"
"Bcen2424_1624",116.601888693352,-1.02958682342553,0.305729547035333,4.49608005217867e-05,0.00271676929129923,1.02958682342553,"efflux transporter outer membrane subunit","1","A244T","WT"
"Bcen2424_1627",602.840006296018,-0.81381473779402,0.500082598081565,0.00410920951869128,0.0376343457138677,0.81381473779402,"fimbrial biogenesis outer membrane usher protein","1","A244T","WT"
"Bcen2424_1628",177.444254443583,-1.26171988900939,0.419025052088055,0.000113994905206683,0.00456692306244322,1.26171988900939,"molecular chaperone","1","A244T","WT"
"Bcen2424_1629",300.243228871375,-0.949722484962523,0.397922546463542,0.000799899816843558,0.0141109843528409,0.949722484962523,"fimbrial protein","1","A244T","WT"
"Bcen2424_1719",228.191025923297,-0.658534547297369,0.2268099834737,0.000301715335354852,0.00820386490444875,0.658534547297369,"deacylase","1","A244T","WT"
"Bcen2424_1722",640.341851576564,-0.810262318921476,0.25632506577804,0.000108272333120256,0.00448179256073376,0.810262318921476,"ATP-binding protein","1","A244T","WT"
"Bcen2424_1731",208.442022341164,-0.643884766703329,0.219189241023131,0.000355675562276595,0.00887051087937459,0.643884766703329,"D-glycerate dehydrogenase","1","A244T","WT"
"Bcen2424_1744",217.706565059625,-0.724216551766258,0.54280910043171,0.00693610679519193,0.0507136487097691,0.724216551766258,"sigma 54-interacting transcriptional regulator","1","A244T","WT"
"Bcen2424_1760",212.86465608905,-0.753260215721894,0.335584233267401,0.00148517751134599,0.020820208472389,0.753260215721894,"DUF2501 domain-containing protein","1","A244T","WT"
"Bcen2424_1770",2837.33842353792,0.635290754604032,0.250821750495573,0.000953142327089018,0.0158065274874037,0.635290754604032,"ABC-F family ATPase","1","A244T","WT"
"Bcen2424_1790",5141.18749042479,0.62272814828823,0.174747667716823,3.73768164909882e-05,0.00242580153448303,0.62272814828823,"acetyl-CoA C-acetyltransferase","1","A244T","WT"
"Bcen2424_1806",4051.50911383289,0.59198743088585,0.261224749737585,0.0019551571239441,0.0244139216165656,0.59198743088585,"GTPase HflX","1","A244T","WT"
"Bcen2424_1816",6040.86710310094,0.638106285379755,0.456380487193341,0.00764109591861607,0.0538864081534283,0.638106285379755,"Bax inhibitor-1/YccA family protein","1","A244T","WT"
"Bcen2424_1824",1011.58311452005,0.596321704519791,0.22088430166772,0.000700838504100438,0.0130649220427518,0.596321704519791,"CoA transferase","1","A244T","WT"
"Bcen2424_1825",1654.78714920008,0.615711993684842,0.278637855401466,0.00220176503751993,0.0261149164590367,0.615711993684842,"recombination protein RecR","1","A244T","WT"
"Bcen2424_1828",9445.02700603312,0.911278040422774,0.807641936042971,0.00612852659141351,0.0475888689675935,0.911278040422774,"thioredoxin TrxA","1","A244T","WT"
"Bcen2424_1829",7391.02002074694,0.69896785896286,0.243086222813858,0.000349528165322934,0.00879172040718977,0.69896785896286,"transcription termination factor Rho","1","A244T","WT"
"Bcen2424_1833",4443.83058077702,0.875839998055251,0.284609201900383,0.000130330395094901,0.00499852798211142,0.875839998055251,"type B 50S ribosomal protein L31","1","A244T","WT"
"Bcen2424_1847",44809.9347398921,1.81818106239391,3.00625166452701,0.00380813275976627,0.0364387408113115,1.81818106239391,"ATP-dependent chaperone ClpB","1","A244T","WT"
"Bcen2424_1857",518.09731639976,0.818721063496178,0.208628108345972,7.51802524639669e-06,0.000760043436928989,0.818721063496178,"glycosyltransferase family 39 protein","1","A244T","WT"
"Bcen2424_1871",6227.72084204372,0.60244920936492,0.200330141334638,0.000297152899475199,0.00817870572011058,0.60244920936492,"50S ribosomal protein L9","1","A244T","WT"
"Bcen2424_1872",12175.8787280025,0.698545686521292,0.361133968611064,0.00316970530722673,0.032828452909878,0.698545686521292,"30S ribosomal protein S18","1","A244T","WT"
"Bcen2424_1873",4137.62340513109,0.974903586309398,0.286349850568346,3.92519868209077e-05,0.00251643530143307,0.974903586309398,"primosomal replication protein N","1","A244T","WT"
"Bcen2424_1874",8977.04628073038,0.803086118291242,0.258296224796462,0.000105262131706257,0.00439177005063327,0.803086118291242,"30S ribosomal protein S6","1","A244T","WT"
"Bcen2424_1881",2758.66247766686,-0.877822839121857,0.323909672574464,0.000371919927207312,0.00889013309671591,0.877822839121857,"peptidoglycan-binding protein LysM","1","A244T","WT"
"Bcen2424_1902",154.053759433481,-1.27173822323238,0.373870011335086,3.18203462300021e-05,0.00228162563069678,1.27173822323238,"hypothetical protein","1","A244T","WT"
"Bcen2424_1911",129.618784279039,0.689263521467521,0.295818045634544,0.00140355182942846,0.0201048282487886,0.689263521467521,"BolA family transcriptional regulator","1","A244T","WT"
"Bcen2424_1912",1643.23440330766,0.65905191204747,0.210933426820453,0.000161645218589354,0.00566512609416156,0.65905191204747,"peptidyl-prolyl cis-trans isomerase","1","A244T","WT"
"Bcen2424_1949",2859.39354708653,1.0668645340619,0.665441117043778,0.00320459749766602,0.0328882883487641,1.0668645340619,"PspA/IM30 family protein","1","A244T","WT"
"Bcen2424_1950",947.854506015505,0.805902819120973,0.662980240120406,0.00662369064142055,0.0498864494297247,0.805902819120973,"tetratricopeptide repeat protein","1","A244T","WT"
"Bcen2424_2017",2301.73900019743,0.757194755362382,0.24279253016538,0.000138275343885583,0.00508331106857701,0.757194755362382,"UMP kinase","1","A244T","WT"
"Bcen2424_2018",12026.1194223496,0.718959106057095,0.256857444909061,0.000335614184209976,0.00871458412000417,0.718959106057095,"elongation factor Ts","1","A244T","WT"
"Bcen2424_2030",4706.06241432875,0.604100147137685,0.180200920459106,8.37257202003073e-05,0.00379283611840498,0.604100147137685,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase","1","A244T","WT"
"Bcen2424_2047",8032.44155373106,1.06276472074543,0.481508289264436,0.00111045328075971,0.0173224121571329,1.06276472074543,"DEAD/DEAH box helicase","1","A244T","WT"
"Bcen2424_2093",286.401609493951,0.652230406115899,0.237416728495567,0.000558876325425289,0.0114319565866177,0.652230406115899,"MBL fold metallo-hydrolase","1","A244T","WT"
"Bcen2424_2094",2310.56601941237,0.761822692526058,0.19291292735362,6.44296525004247e-06,0.000720652517435601,0.761822692526058,"outer membrane protein assembly factor BamC","1","A244T","WT"
